date;index_value;volume;trades;oil_price;forex;temp_spb;temp_kost;temp_petr;day_of_week;day_of_year;day_of_month;year;month;week;is_month_end;is_month_start
2013-01-15;11108.0;975;;111.72;30.2607;-5.3;-15.3;-7.7;1;15;15;2013;1;3;0;0
2013-01-16;11228.0;975;;110.97;30.2556;-8.4;-23.2;-12.0;2;16;16;2013;1;3;0;0
2013-01-17;11228.0;0;;111.01;30.3399;-13.5;-19.7;-23.5;3;17;17;2013;1;3;0;0
2013-01-18;10708.0;585;;111.71;30.3431;-20.7;-16.2;-23.0;4;18;18;2013;1;3;0;0
2013-01-21;10608.0;4095;;112.4675;30.308525;-10.0;-12.4;-9.9;0;21;21;2013;1;4;0;0
2013-01-22;10608.0;0;;112.72;30.297;-7.3;-7.0;-7.7;1;22;22;2013;1;4;0;0
2013-01-23;10608.0;0;;113.68;30.195;-5.4;-10.65;-8.5;2;23;23;2013;1;4;0;0
2013-01-24;10708.0;1170;;114.59;30.2292;-8.6;-14.3;-13.0;3;24;24;2013;1;4;0;0
2013-01-25;10608.0;1755;;113.88;30.1648;-13.5;-13.7;-14.6;4;25;25;2013;1;4;0;0
2013-01-28;10608.0;0;;113.92;30.09985;-12.4;-7.8;-10.4;0;28;28;2013;1;5;0;0
2013-01-29;10608.0;0;;115.22;30.0782;-6.1;-8.1125;-7.1;1;29;29;2013;1;5;0;0
2013-01-30;10608.0;0;;115.42;30.1513;-3.6;-8.425;-3.7;2;30;30;2013;1;5;0;0
2013-01-31;10684.0;2340;;115.55;30.0277;-1.5;-8.7375;-3.3;3;31;31;2013;1;5;1;0
2013-02-01;10684.0;0;;115.55;30.298099999999998;0.2;-9.05;-2.0;4;32;1;2013;2;5;0;1
2013-02-04;10684.0;0;;116.06;31.1093;-4.8;-9.9875;-6.9;0;35;4;2013;2;6;0;0
2013-02-05;10884.0;2145;;117.03;31.6901;-6.6;-10.3;-11.3;1;36;5;2013;2;6;0;0
2013-02-06;10984.0;2145;;116.61;32.2709;-2.8;-10.100000000000001;-8.5;2;37;6;2013;2;6;0;0
2013-02-07;10984.0;0;;117.17;32.8517;-0.8;-9.9;-5.0;3;38;7;2013;2;6;0;0
2013-02-08;11129.0;2145;;118.9;32.9741;-0.1;-9.700000000000001;-1.2;4;39;8;2013;2;6;0;0
2013-02-11;11129.0;0;;118.29;32.1808;-0.6;-9.100000000000001;-1.5;0;42;11;2013;2;7;0;0
2013-02-12;11129.0;0;;117.89;31.176049999999996;-1.8;-8.9;-1.3;1;43;12;2013;2;7;0;0
2013-02-13;11420.0;2145;;118.43;30.1713;-0.7;-8.700000000000001;-2.7;2;44;13;2013;2;7;0;0
2013-02-14;11484.0;2340;;118.48;30.0692;-2.7;-8.5;-3.5;3;45;14;2013;2;7;0;0
2013-02-15;11723.0;1920;;117.4;30.0773;-4.8;-8.3;-5.5;4;46;15;2013;2;7;0;0
2013-02-18;11723.0;0;;117.13000000000001;30.113675;-7.4;-7.700000000000001;-8.2;0;49;18;2013;2;8;0;0
2013-02-19;11684.0;2145;;117.04;30.1258;-8.7;-7.5;-8.8;1;50;19;2013;2;8;0;0
2013-02-20;11684.0;0;;116.23;30.1277;-7.5;-7.300000000000001;-6.7;2;51;20;2013;2;8;0;0
2013-02-21;11684.0;0;;114.19;30.0502;-17.1;-7.1000000000000005;-10.4;3;52;21;2013;2;8;0;0
2013-02-22;11734.0;2145;;113.74;30.2337;-11.0;-6.9;-7.7;4;53;22;2013;2;8;0;0
2013-02-25;11734.0;0;;114.55;30.311025;-5.2;-6.300000000000001;-1.0;0;56;25;2013;2;9;0;0
2013-02-26;11484.0;1950;;112.96;30.3368;-3.8;-6.1000000000000005;-1.0;1;57;26;2013;2;9;0;0
2013-02-27;11484.0;0;;112.24;30.5889;-0.2;-5.9;-2.6;2;58;27;2013;2;9;0;0
2013-02-28;11484.0;0;;112.2;30.6202;1.4;-8.24;0.5;3;59;28;2013;2;9;1;0
2013-03-01;11434.0;1950;;110.14;30.7446;-1.5;-10.580000000000002;-10.0;4;60;1;2013;3;9;0;1
2013-03-04;10604.0;1665;;109.9;31.1178;-13.0;-17.6;-20.1;0;63;4;2013;3;10;0;0
2013-03-05;10182.0;360;;110.42;31.7277;-8.1;-11.75;-11.8;1;64;5;2013;3;10;0;0
2013-03-06;11384.0;1170;;110.27;32.337599999999995;-1.2;-5.9;-5.1;2;65;6;2013;3;10;0;0
2013-03-07;11459.0;1800;;110.42;32.9475;-5.0;-12.6;-7.8;3;66;7;2013;3;10;0;0
2013-03-11;11785.0;1170;;108.64;33.10806;-11.0;-12.466666666666667;-10.4;0;70;11;2013;3;11;0;0
2013-03-12;11659.0;1080;;108.48;33.1482;-11.1;-12.433333333333334;-11.3;1;71;12;2013;3;11;0;0
2013-03-13;11785.0;1560;;107.51;30.7499;-12.0;-12.4;-14.5;2;72;13;2013;3;11;0;0
2013-03-14;11878.0;2925;;108.1;30.7209;-11.5;-13.2;-9.9;3;73;14;2013;3;11;0;0
2013-03-15;11885.0;2535;;109.32;30.7769;-12.5;-17.4;-10.7;4;74;15;2013;3;11;0;0
2013-03-18;11863.0;1365;;108.54;30.862325;-10.4;-17.8;-12.6;0;77;18;2013;3;12;0;0
2013-03-19;11359.0;540;;106.91;30.8908;-7.3;-12.1;-10.2;1;78;19;2013;3;12;0;0
2013-03-20;11959.0;1335;;108.27;30.8285;-7.3;-11.7;-8.2;2;79;20;2013;3;12;0;0
2013-03-21;11359.0;900;;106.41;30.9446;-10.2;-14.4;-14.6;3;80;21;2013;3;12;0;0
2013-03-22;11359.0;1080;;106.51;30.8923;-15.2;-14.1;-16.0;4;81;22;2013;3;12;0;0
2013-03-25;11407.0;1830;;106.66;30.79195;-6.0;-6.3;-8.6;0;84;25;2013;3;13;0;0
2013-03-26;11635.0;585;;107.1;30.7585;-6.6;-8.6;-7.8;1;85;26;2013;3;13;0;0
2013-03-27;11859.0;5250;;108.51;30.8734;-4.3;-10.9;-8.2;2;86;27;2013;3;13;0;0
2013-03-28;10748.0;3600;;108.46;30.863;-4.3;-8.8;-2.5;3;87;28;2013;3;13;0;0
2013-03-29;11609.0;1440;;108.535;30.9962;-2.8;-9.1;-2.0;4;88;29;2013;3;13;0;0
2013-04-01;11785.0;585;;108.76;31.194000000000003;-2.8;-4.0;-5.2;0;91;1;2013;4;14;0;1
2013-04-02;11737.0;3960;;109.66;31.259933333333333;-3.2;-6.9;-2.3;1;92;2;2013;4;14;0;0
2013-04-03;11737.0;0;;107.82;31.325866666666666;-3.1;-4.6;-1.3;2;93;3;2013;4;14;0;0
2013-04-04;11760.0;1440;;105.09;31.3918;-3.1;-1.3;0.2;3;94;4;2013;4;14;0;0
2013-04-05;11760.0;0;;103.98;31.787300000000002;-0.3;-4.7;-0.3;4;95;5;2013;4;14;0;0
2013-04-08;11763.0;2610;;103.16;32.973800000000004;-1.4;-6.9;-2.8;0;98;8;2013;4;15;0;0
2013-04-09;11763.0;0;;104.08;33.3693;-4.4;-5.15;-1.6;1;99;9;2013;4;15;0;0
2013-04-10;11985.0;2730;;104.8;32.125;-1.3;-3.4;-2.2;2;100;10;2013;4;15;0;0
2013-04-11;11985.0;0;;103.62;32.685500000000005;3.5;-4.1;0.0;3;101;11;2013;4;15;0;0
2013-04-12;12110.0;2415;;100.58;33.246;4.4;0.8;3.9;4;102;12;2013;4;15;0;0
2013-04-15;12110.0;0;;99.32;31.790325;3.4;2.9;4.1;0;105;15;2013;4;16;0;0
2013-04-16;11778.0;3435;;97.88;31.3051;6.1;3.4;6.7;1;106;16;2013;4;16;0;0
2013-04-17;11559.0;180;;96.84;31.4512;8.9;3.7;9.9;2;107;17;2013;4;16;0;0
2013-04-18;11559.0;0;;97.48;31.232;9.8;5.2;8.9;3;108;18;2013;4;16;0;0
2013-04-19;10855.0;5520;;98.94;31.7151;11.1;5.175;7.7;4;109;19;2013;4;16;0;0
2013-04-22;10855.0;0;;99.07;31.603575;5.2;5.1;3.4;0;112;22;2013;4;17;0;0
2013-04-23;11069.0;1515;;99.25;31.5664;8.7;4.699999999999999;8.7;1;113;23;2013;4;17;0;0
2013-04-24;10859.0;360;;100.71;31.6414;6.9;4.3;6.1;2;114;24;2013;4;17;0;0
2013-04-25;11159.0;720;;101.62;31.5917;5.9;3.6;4.4;3;115;25;2013;4;17;0;0
2013-04-26;11324.0;2430;;102.39;31.3169;4.6;3.8;6.0;4;116;26;2013;4;17;0;0
2013-04-29;11324.0;0;;102.88;31.27115;6.6;4.1;5.9;0;119;29;2013;4;18;0;0
2013-04-30;11324.0;0;;101.53;31.2559;7.6;3.8;5.6;1;120;30;2013;4;18;1;0
2013-05-06;11324.0;0;;105.0;31.8344;8.2;6.0;8.0;0;126;6;2013;5;19;0;0
2013-05-07;11772.0;2250;;105.18;33.1605;11.5;9.8;12.7;1;127;7;2013;5;19;0;0
2013-05-08;11772.0;0;;103.79;32.905814285714285;13.8;6.7;12.2;2;128;8;2013;5;19;0;0
2013-05-13;11814.0;2235;;102.17;31.632385714285714;16.1;8.2;11.6;0;133;13;2013;5;20;0;0
2013-05-14;11809.0;1080;;102.7;31.3777;13.6;5.9;12.7;1;134;14;2013;5;20;0;0
2013-05-15;11826.0;1470;;101.57;31.2778;13.8;9.3;13.7;2;135;15;2013;5;20;0;0
2013-05-16;12638.0;900;;104.27;31.4281;15.5;10.7;13.8;3;136;16;2013;5;20;0;0
2013-05-17;11885.0;585;;103.83;31.4166;15.6;14.3;14.9;4;137;17;2013;5;20;0;0
2013-05-20;11759.0;540;;104.55;31.3596;15.8;9.6;11.7;0;140;20;2013;5;21;0;0
2013-05-21;11811.0;1320;;103.1;31.3406;17.4;9.4;10.6;1;141;21;2013;5;21;0;0
2013-05-22;11811.0;0;;102.14;31.177;13.3;10.2;10.1;2;142;22;2013;5;21;0;0
2013-05-23;11985.0;780;;100.46;31.228;12.5;11.0;10.5;3;143;23;2013;5;21;0;0
2013-05-24;11659.0;720;;101.24;31.4711;13.4;9.8;12.3;4;144;24;2013;5;21;0;0
2013-05-27;11709.0;1260;;103.13749999999999;31.344649999999998;17.7;13.7;14.2;0;147;27;2013;5;22;0;0
2013-05-28;12085.0;780;;103.77;31.3025;17.7;17.3;14.8;1;148;28;2013;5;22;0;0
2013-05-29;12085.0;0;;102.14;31.3784;18.9;17.9;17.6;2;149;29;2013;5;22;0;0
2013-05-30;11902.0;1260;;101.79;31.5203;16.7;20.1;15.8;3;150;30;2013;5;22;0;0
2013-05-31;12085.0;585;;100.43;31.5893;17.9;19.6;16.5;4;151;31;2013;5;22;1;0
2013-06-03;12085.0;0;;101.63;30.6963;20.6;20.6;21.1;0;154;3;2013;6;23;0;0
2013-06-04;11859.0;1620;;102.04;31.6207;20.9;19.5;22.1;1;155;4;2013;6;23;0;0
2013-06-05;12085.0;975;;103.51;31.80115;20.1;15.5;18.2;2;156;5;2013;6;23;0;0
2013-06-06;12085.0;0;;103.37;31.9816;16.2;13.55;13.2;3;157;6;2013;6;23;0;0
2013-06-07;11993.0;2010;;104.07;33.2247;15.9;11.6;13.8;4;158;7;2013;6;23;0;0
2013-06-10;12285.0;975;;103.87;32.56935;16.1;13.8;17.3;0;161;10;2013;6;24;0;0
2013-06-11;12285.0;0;;101.5;32.3509;12.9;10.9;12.8;1;162;11;2013;6;24;0;0
2013-06-13;12159.0;1260;;103.38;32.3481;15.8;9.4;10.6;3;164;13;2013;6;24;0;0
2013-06-14;12435.0;975;;105.1;32.3467;18.3;12.4;14.1;4;165;14;2013;6;24;0;0
2013-06-17;12435.0;0;;105.8;31.845924999999998;12.9;13.0;14.6;0;168;17;2013;6;25;0;0
2013-06-18;12359.0;540;;105.21;31.679;15.5;12.4;13.6;1;169;18;2013;6;25;0;0
2013-06-19;12532.0;765;;105.56;31.8824;14.8;11.8;12.7;2;170;19;2013;6;25;0;0
2013-06-20;12359.0;540;;102.72;32.1201;14.9;13.7;13.5;3;171;20;2013;6;25;0;0
2013-06-21;12585.0;585;;100.36;32.7041;17.5;15.325;14.8;4;172;21;2013;6;25;0;0
2013-06-24;12585.0;0;;99.8;32.8583;20.4;20.2;21.6;0;175;24;2013;6;26;0;0
2013-06-25;12376.0;1125;;101.51;32.9097;22.6;22.1;23.7;1;176;25;2013;6;26;0;0
2013-06-26;12376.0;0;;100.62;32.714;22.8;23.4;24.5;2;177;26;2013;6;26;0;0
2013-06-27;12359.0;1080;;102.74;32.8876;21.6;19.1;24.7;3;178;27;2013;6;26;0;0
2013-06-28;12838.0;1530;;102.49;32.8766;19.4;19.4;22.4;4;179;28;2013;6;26;0;0
2013-07-01;12983.0;540;;103.19;30.689;17.1;22.0;20.9;0;182;1;2013;7;27;0;1
2013-07-02;12802.0;2550;;103.96;29.9598;16.8;18.8;18.7;1;183;2;2013;7;27;0;0
2013-07-03;12891.0;2295;;106.12;30.6214;18.0;16.9;18.1;2;184;3;2013;7;27;0;0
2013-07-04;12640.0;3600;;106.79;30.85265;21.2;17.3;20.6;3;185;4;2013;7;27;0;0
2013-07-05;12996.0;1620;;107.46;31.0839;20.7;19.1;19.8;4;186;5;2013;7;27;0;0
2013-07-08;13033.0;2700;;107.75;32.939;20.6;16.1;22.2;0;189;8;2013;7;28;0;0
2013-07-09;13158.0;3795;;107.9;33.4338;16.1;15.433333333333334;18.2;1;190;9;2013;7;28;0;0
2013-07-10;13107.0;1620;;108.43;32.942449999999994;15.8;14.766666666666667;19.4;2;191;10;2013;7;28;0;0
2013-07-11;13285.0;2250;;108.18;32.4511;17.8;14.1;18.1;3;192;11;2013;7;28;0;0
2013-07-12;12939.0;1260;;109.03;32.9514;16.5;14.15;17.3;4;193;12;2013;7;28;0;0
2013-07-15;12939.0;0;;109.05;32.70435;18.2;14.3;20.4;0;196;15;2013;7;29;0;0
2013-07-16;13275.0;1665;;109.29;32.622;16.0;12.7;18.1;1;197;16;2013;7;29;0;0
2013-07-17;13069.0;2520;;109.67;32.5417;15.3;10.1;12.5;2;198;17;2013;7;29;0;0
2013-07-18;13135.0;1485;;109.71;32.4526;15.1;11.0;13.7;3;199;18;2013;7;29;0;0
2013-07-19;13165.0;1260;;109.34;32.3998;14.0;11.6;13.1;4;200;19;2013;7;29;0;0
2013-07-22;13024.0;1125;;108.82;32.34265;14.6;13.8;19.1;0;203;22;2013;7;30;0;0
2013-07-23;12997.0;720;;109.27;32.3236;18.5;14.533333333333333;19.8;1;204;23;2013;7;30;0;0
2013-07-24;13090.0;1125;;108.23;32.3106;16.2;15.266666666666666;14.7;2;205;24;2013;7;30;0;0
2013-07-25;13059.0;180;;108.1;32.3462;14.9;16.0;13.4;3;206;25;2013;7;30;0;0
2013-07-26;13325.0;1125;;107.57;32.5376;15.9;16.0;14.3;4;207;26;2013;7;30;0;0
2013-07-29;13872.0;720;;108.1;32.7761;17.2;18.7;17.4;0;210;29;2013;7;31;0;0
2013-07-30;13762.0;2205;;107.47;32.8556;17.4;18.4;18.5;1;211;30;2013;7;31;0;0
2013-07-31;13919.0;2205;;107.89;32.8901;19.1;17.8;18.6;2;212;31;2013;7;31;1;0
2013-08-01;14021.0;3000;;109.94;31.46985;16.0;18.9;16.1;3;213;1;2013;8;31;0;1
2013-08-02;13986.0;2805;;109.63;30.0496;16.1;16.5;18.5;4;214;2;2013;8;31;0;0
2013-08-05;14029.0;3120;;109.81;31.0789;20.3;18.9;18.6;0;217;5;2013;8;32;0;0
2013-08-06;13066.0;4605;;108.77;32.2397;20.8;19.4;20.8;1;218;6;2013;8;32;0;0
2013-08-07;12830.0;5325;;108.39;32.61225;19.5;17.633333333333333;21.4;2;219;7;2013;8;32;0;0
2013-08-08;13570.0;960;;107.32;32.9848;21.7;15.866666666666667;22.6;3;220;8;2013;8;32;0;0
2013-08-09;13793.0;2100;;108.49;32.96604;23.0;14.1;22.8;4;221;9;2013;8;32;0;0
2013-08-12;13619.0;1860;;109.28;32.90976;14.9;12.9;15.9;0;224;12;2013;8;33;0;0
2013-08-13;13651.0;3945;;110.69;32.891;15.6;12.5;16.7;1;225;13;2013;8;33;0;0
2013-08-14;13630.0;2460;;110.26;33.0426;15.1;12.1;14.8;2;226;14;2013;8;33;0;0
2013-08-15;13817.0;4260;;111.58;33.1583;13.7;12.6;13.1;3;227;15;2013;8;33;0;0
2013-08-16;13791.0;4080;;111.82;33.0004;15.5;13.9;14.7;4;228;16;2013;8;33;0;0
2013-08-19;13563.0;3360;;111.41;32.94205;18.0;14.56;19.9;0;231;19;2013;8;34;0;0
2013-08-20;13601.0;2985;;110.74;32.9226;17.9;14.78;17.8;1;232;20;2013;8;34;0;0
2013-08-21;13675.0;3660;;110.82;33.0006;16.7;15.0;14.4;2;233;21;2013;8;34;0;0
2013-08-22;13827.0;2760;;110.51;32.9737;13.5;12.7;15.4;3;234;22;2013;8;34;0;0
2013-08-23;13771.0;3480;;112.12;33.1908;12.4;10.4;12.1;4;235;23;2013;8;34;0;0
2013-08-26;13940.0;2490;;112.23;33.015;13.9;10.5;11.7;0;238;26;2013;8;35;0;0
2013-08-27;13805.0;2790;;115.21;32.9564;13.3;15.6;14.7;1;239;27;2013;8;35;0;0
2013-08-28;13617.0;3315;;116.27;33.1224;12.6;15.4;16.2;2;240;28;2013;8;35;0;0
2013-08-29;13779.0;2220;;116.91;33.1798;13.8;12.4;15.8;3;241;29;2013;8;35;0;0
2013-08-30;13468.0;2580;;115.97;33.1783;14.6;9.4;11.9;4;242;30;2013;8;35;0;0
2013-09-02;13780.0;4020;;115.61;30.1575;13.3;12.5;12.3;0;245;2;2013;9;36;0;0
2013-09-03;14062.0;6255;;115.49;30.88595;12.6;11.2;11.2;1;246;3;2013;9;36;0;0
2013-09-04;14093.0;4320;;115.65;31.6144;11.6;12.4;9.3;2;247;4;2013;9;36;0;0
2013-09-05;14363.0;3825;;115.81;31.0829;10.6;12.1;8.6;3;248;5;2013;9;36;0;0
2013-09-06;13559.0;3060;;117.15;31.326;9.7;11.575;9.2;4;249;6;2013;9;36;0;0
2013-09-09;13641.0;2565;;115.2;32.0553;13.2;10.0;8.6;0;252;9;2013;9;37;0;0
2013-09-10;13660.0;3420;;112.1;32.2984;10.9;8.6;8.8;1;253;10;2013;9;37;0;0
2013-09-11;13942.0;3465;;112.37;32.5479;10.7;11.3;9.6;2;254;11;2013;9;37;0;0
2013-09-12;13682.0;3600;;113.11;32.6105;10.0;12.4;10.1;3;255;12;2013;9;37;0;0
2013-09-13;13342.0;1665;;113.31;32.6731;11.4;11.95;11.8;4;256;13;2013;9;37;0;0
2013-09-16;13452.0;2340;;110.86;32.3863;9.1;10.6;11.9;0;259;16;2013;9;38;0;0
2013-09-17;13184.0;1845;;109.05;32.2907;9.8;11.9;14.5;1;260;17;2013;9;38;0;0
2013-09-18;13516.0;4350;;109.09;32.3237;13.8;13.0;14.3;2;261;18;2013;9;38;0;0
2013-09-19;13084.0;2235;;110.66;32.245;13.5;13.2;13.3;3;262;19;2013;9;38;0;0
2013-09-20;12686.0;1290;;110.22;31.5892;13.4;11.4;12.6;4;263;20;2013;9;38;0;0
2013-09-23;12435.0;2040;;108.56;31.83025;8.9;6.7;9.0;0;266;23;2013;9;39;0;0
2013-09-24;12411.0;1695;;107.68;31.9106;7.0;3.7;5.9;1;267;24;2013;9;39;0;0
2013-09-25;12177.0;4260;;109.46;31.8167;4.3;2.2;3.7;2;268;25;2013;9;39;0;0
2013-09-26;12252.0;4530;;108.86;31.9343;3.8;5.0;3.6;3;269;26;2013;9;39;0;0
2013-09-27;11952.0;2595;;109.45;32.1736;5.1;6.1;4.1;4;270;27;2013;9;39;0;0
2013-09-30;12103.0;1650;;107.85;30.859525;3.1;2.3;3.4;0;273;30;2013;9;40;1;0
2013-10-01;11876.0;2835;;107.32;30.4215;3.3;2.4;4.0;1;274;1;2013;10;40;0;1
2013-10-02;11727.0;2700;;109.09;30.683866666666667;2.8;2.585714285714286;2.9;2;275;2;2013;10;40;0;0
2013-10-03;11694.0;3480;;109.49;30.946233333333335;5.0;2.7714285714285714;5.9;3;276;3;2013;10;40;0;0
2013-10-04;11427.0;8640;;109.42;31.2086;7.3;2.9571428571428573;7.5;4;277;4;2013;10;40;0;0
2013-10-07;11810.0;4335;;109.66;33.0842;10.1;3.5142857142857142;10.3;0;280;7;2013;10;41;0;0
2013-10-08;11562.0;5220;;110.56;32.8606;12.2;3.7;7.6;1;281;8;2013;10;41;0;0
2013-10-09;11716.0;4380;;109.02;33.3243;11.6;8.0;10.6;2;282;9;2013;10;41;0;0
2013-10-10;11790.0;3945;;111.63;32.3619;10.6;7.5;11.3;3;283;10;2013;10;41;0;0
2013-10-11;11647.0;4410;;110.65;32.34278;8.4;3.6;7.9;4;284;11;2013;10;41;0;0
2013-10-14;11800.0;3600;;110.13;32.28542;0.2;1.5;1.0;0;287;14;2013;10;42;0;0
2013-10-15;11623.0;6840;;110.67;32.2663;6.3;0.8000000000000003;5.8;1;288;15;2013;10;42;0;0
2013-10-16;11857.0;4140;;110.79;32.2676;2.7;0.10000000000000009;1.2;2;289;16;2013;10;42;0;0
2013-10-17;11994.0;3240;;109.55;32.2561;0.1;-0.6000000000000001;-1.5;3;290;17;2013;10;42;0;0
2013-10-18;12007.0;3975;;109.4;32.0816;4.6;-1.3;1.8;4;291;18;2013;10;42;0;0
2013-10-21;12071.0;3840;;109.47;31.946375;-1.7;-2.9;0.5;0;294;21;2013;10;43;0;0
2013-10-22;11972.0;4140;;109.57;31.9013;-2.5;-6.6;-3.1;1;295;22;2013;10;43;0;0
2013-10-23;12011.0;4320;;107.74;31.9346;3.1;0.4;0.8;2;296;23;2013;10;43;0;0
2013-10-24;12031.0;3600;;106.63;31.7448;9.2;6.5;9.1;3;297;24;2013;10;43;0;0
2013-10-25;11958.0;5940;;105.7;31.6618;8.1;4.3;7.6;4;298;25;2013;10;43;0;0
2013-10-28;12090.0;4320;;108.29;31.774375;10.7;6.5;9.2;0;301;28;2013;10;44;0;0
2013-10-29;12024.0;6720;;108.04;31.8119;9.5;6.4;9.2;1;302;29;2013;10;44;0;0
2013-10-30;12227.0;4920;;108.41;31.9445;7.3;3.5;6.7;2;303;30;2013;10;44;0;0
2013-10-31;11891.0;2925;;107.53;32.0613;4.3;0.4;1.7;3;304;31;2013;10;44;1;0
2013-11-01;11890.0;4365;;105.78;30.365;6.5;1.2;5.5;4;305;1;2013;11;44;0;1
2013-11-05;11754.0;5310;;105.01;31.932679999999998;5.4;1.379423868312757;4.7;1;309;5;2013;11;45;0;0
2013-11-06;11772.0;3975;;105.46;32.3246;5.1;1.4242798353909465;5.9;2;310;6;2013;11;45;0;0
2013-11-07;12063.0;3960;;103.08;32.9112;4.6;1.4691358024691357;1.7;3;311;7;2013;11;45;0;0
2013-11-08;12040.0;4335;;104.29;32.88592;4.6;1.513991769547325;3.1;4;312;8;2013;11;45;0;0
2013-11-11;11742.0;3975;;105.76;32.81008;3.6;1.6485596707818928;2.5;0;315;11;2013;11;46;0;0
2013-11-12;11641.0;3660;;106.29;32.7848;3.1;1.6934156378600822;1.3;1;316;12;2013;11;46;0;0
2013-11-13;11646.0;4575;;106.9;32.8076;3.9;1.7382716049382716;4.4;2;317;13;2013;11;46;0;0
2013-11-14;11693.0;5835;;108.29;32.8184;3.2;1.7831275720164608;2.3;3;318;14;2013;11;46;0;0
2013-11-15;11751.0;4500;;108.25;32.6874;2.5;1.8279835390946502;-0.5;4;319;15;2013;11;46;0;0
2013-11-18;11552.0;3960;;108.8;32.5962;0.3;1.962551440329218;-0.3;0;322;18;2013;11;47;0;0
2013-11-19;11602.0;6150;;108.29;32.5658;1.8;2.007407407407407;1.3;1;323;19;2013;11;47;0;0
2013-11-20;11563.0;4860;;108.27;32.6098;4.5;2.0522633744855967;4.3;2;324;20;2013;11;47;0;0
2013-11-21;11551.0;5025;;109.9;32.7417;4.2;2.097119341563786;0.7;3;325;21;2013;11;47;0;0
2013-11-22;11567.0;5790;;111.36;33.018;4.6;2.1419753086419755;3.1;4;326;22;2013;11;47;0;0
2013-11-25;11372.0;5430;;110.83;32.834475;-2.2;2.276543209876543;-1.6;0;329;25;2013;11;48;0;0
2013-11-26;11658.0;5970;;112.04;32.7733;-4.2;2.321399176954732;-5.0;1;330;26;2013;11;48;0;0
2013-11-27;11936.0;5490;;111.32;32.9879;0.3;2.366255144032922;-0.1;2;331;27;2013;11;48;0;0
2013-11-28;12127.0;5490;;111.195;33.0041;1.7;2.411111111111111;1.4;3;332;28;2013;11;48;0;0
2013-11-29;11770.0;5850;;111.07;33.1332;-2.6;2.4559670781893006;-3.1;4;333;29;2013;11;48;0;0
2013-12-02;11941.0;3330;;111.49;30.159;-6.7;2.590534979423868;-8.1;0;336;2;2013;12;49;0;0
2013-12-03;12342.0;4170;;113.06;30.7576;0.8;2.6353909465020573;-1.2;1;337;3;2013;12;49;0;0
2013-12-04;12233.0;4875;;113.27;30.8814;-1.4;2.680246913580247;-4.2;2;338;4;2013;12;49;0;0
2013-12-05;12448.0;3780;;112.07;31.63825;-3.7;2.725102880658436;-6.0;3;339;5;2013;12;49;0;0
2013-12-06;12221.0;7710;;111.5;32.3951;-0.2;2.7699588477366257;-2.8;4;340;6;2013;12;49;0;0
2013-12-09;11674.0;2265;;110.07;32.9629;-10.0;2.9045267489711932;-11.2;0;343;9;2013;12;50;0;0
2013-12-10;12173.0;3810;;108.91;32.2133;-8.8;2.9493827160493824;-12.9;1;344;10;2013;12;50;0;0
2013-12-11;12043.0;6390;;109.47;32.6622;-1.7;2.9942386831275716;-3.0;2;345;11;2013;12;50;0;0
2013-12-12;12185.0;5415;;108.99;32.7315;2.2;3.039094650205761;3.3;3;346;12;2013;12;50;0;0
2013-12-13;12126.0;5595;;108.08;32.7518;1.8;3.083950617283951;-0.5;4;347;13;2013;12;50;0;0
2013-12-16;11560.0;3855;;110.3;32.8373;-0.4;3.2185185185185183;-2.2;0;350;16;2013;12;51;0;0
2013-12-17;11818.0;4515;;108.91;32.8658;3.6;3.2633744855967075;2.5;1;351;17;2013;12;51;0;0
2013-12-18;11964.0;3615;;109.56;32.8646;2.1;3.3082304526748967;0.7;2;352;18;2013;12;51;0;0
2013-12-19;11439.0;8640;;110.78;32.9404;-0.2;3.353086419753086;-1.4;3;353;19;2013;12;51;0;0
2013-12-20;11326.0;5010;;112.15;32.9527;0.6;3.397942386831276;-0.2;4;354;20;2013;12;51;0;0
2013-12-23;11444.0;5550;;111.58;32.951125000000005;3.6;3.5325102880658434;2.8;0;357;23;2013;12;52;0;0
2013-12-24;11305.0;3735;;111.57;32.9506;2.6;3.5773662551440326;1.0;1;358;24;2013;12;52;0;0
2013-12-25;11409.0;7470;;111.61;32.6284;2.5;3.622222222222222;2.9;2;359;25;2013;12;52;0;0
2013-12-26;11800.0;5130;;111.65;32.6487;1.3;3.667078189300411;2.1;3;360;26;2013;12;52;0;0
2013-12-27;11695.0;7380;;112.06;32.671;1.8;3.711934156378601;1.5;4;361;27;2013;12;52;0;0
2014-01-09;11704.0;4215;;107.49;38.90412857142857;4.3;4.295061728395061;0.6;3;9;9;2014;1;2;0;0
2014-01-10;11640.0;4215;;106.44;39.3836;1.3;4.339917695473251;-3.3;4;10;10;2014;1;2;0;0
2014-01-13;10085.0;1755;;108.02;34.6862;-8.7;4.474485596707819;-11.3;0;13;13;2014;1;3;0;0
2014-01-14;10085.0;1170;;107.12;33.1204;-10.9;4.519341563786008;-9.7;1;14;14;2014;1;3;0;0
2014-01-15;10162.0;1890;;108.09;33.2386;-11.0;4.564197530864197;-12.2;2;15;15;2014;1;3;0;0
2014-01-16;10748.0;3870;;107.46;33.3562;-11.7;4.609053497942386;-14.1;3;16;16;2014;1;3;0;0
2014-01-17;10953.0;2610;;108.45;33.4013;-14.4;4.653909465020576;-17.1;4;17;17;2014;1;3;0;0
